Name,Type,Associated APT,Signature
NANOCORE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE NanoCore RAT CnC 26""; flow:established,to_server; content:""|48 00 00 00 17 62 8a 1e 80 93 74 f0|""; depth:12; reference:md5,18fe62a701d08affdd58ade2df0d1fb6; reference:url,medium.com/@the_abjuri5t/nanocore-rat-hunting-guide-cb185473c1e0; classtype:command-and-control; sid:2046916; rev:3; metadata:attack_target Client_Endpoint, created_at 2019_01_16, deployment Perimeter, deprecation_reason Age, malware_family NanoCore, signature_severity Major, updated_at 2023_12_19, reviewed_at 2023_12_19, former_sid 2834441;)"
NANOCORE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE NanoCore RAT CnC 28""; flow:established,to_server; content:""|48 00 00 00 ab 15 a7 82 71 a5 05 db|""; depth:12; reference:md5,db4aac6e6684a810f4dda2429cce9c7a; reference:url,medium.com/@the_abjuri5t/nanocore-rat-hunting-guide-cb185473c1e0; classtype:trojan-activity; sid:2046918; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2020_11_17, deployment Perimeter, deprecation_reason Age, malware_family NanoCore, signature_severity Major, updated_at 2024_05_06, reviewed_at 2024_05_06, former_sid 2845509;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE NetWire Variant - Client Hello""; flow:established,to_server; flowbits:set,ET.NetWire; flowbits:noalert; content:""|01 00 00 00 00|""; depth:5; dsize:6; reference:url,researchcenter.paloaltonetworks.com/2014/08/new-release-decrypting-netwire-c2-traffic; reference:url,www.circl.lu/pub/tr-23; classtype:trojan-activity; sid:2021976; rev:2; metadata:created_at 2015_10_20, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert tcp $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE NetWire Variant - Server Directory Listing Request""; flow:established,to_client; flowbits:isset,ET.NetWire; content:""|01|""; depth:1; content:""|00 00 00 06 43 3A|""; distance:1; within:6; reference:url,researchcenter.paloaltonetworks.com/2014/08/new-release-decrypting-netwire-c2-traffic; reference:url,www.circl.lu/pub/tr-23; classtype:trojan-activity; sid:2021979; rev:2; metadata:created_at 2015_10_20, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET !$HTTP_PORTS (msg:""ET MALWARE NetWire / Ozone / Darktrack Alien RAT - Client KeepAlive""; flow:established,to_server; flowbits:isset,ET.NetWire; content:""|01 00 00 00 00|""; depth:5; dsize:6; reference:url,researchcenter.paloaltonetworks.com/2014/08/new-release-decrypting-netwire-c2-traffic; reference:url,www.circl.lu/pub/tr-23; classtype:trojan-activity; sid:2021978; rev:6; metadata:created_at 2015_10_20, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert tcp [$EXTERNAL_NET,!199.30.201.192/29] any -> $HOME_NET any (msg:""ET MALWARE NetWire / Ozone / Darktrack Alien RAT - Server Hello""; flow:established,to_client; flowbits:isset,ET.NetWire; content:""|01 00 00 00 00|""; depth:5; dsize:6; reference:url,researchcenter.paloaltonetworks.com/2014/08/new-release-decrypting-netwire-c2-traffic; reference:url,www.circl.lu/pub/tr-23; classtype:trojan-activity; sid:2021977; rev:6; metadata:created_at 2015_10_20, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Client Check-in 2""; flow:established,to_server; dsize:5; content:""|01 00 00 00 02|""; flowbits:isset,ET.NetwireRAT.Client; reference:md5,acccfa6107c712a63b1473d524461163; classtype:trojan-activity; sid:2021290; rev:2; metadata:created_at 2015_06_17, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Client HeartBeat""; flow:established,to_server; dsize:5; content:""|01 00 00 00|""; depth:4; byte_test:1,>,0,0,relative; byte_test:1,<,3,0,relative; flowbits:isset,ET.NetwireRAT.Client; threshold: type both,track by_src, count 3, seconds 300; reference:md5,495eef9238282e8f69f2284ca75d2ddc; classtype:trojan-activity; sid:2020566; rev:2; metadata:created_at 2015_02_25, updated_at 2019_07_26;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Libyan Scorpions Adwind DNS Lookup (winmeif .myq-see.com)""; dns_query; content:""winmeif.myq-see.com""; depth:19; nocase; endswith; fast_pattern; reference:url,cyberkov.com/hunting-libyan-scorpions/; classtype:trojan-activity; sid:2023256; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_22, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2019_09_28;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Libyan Scorpions Netwire RAT DNS Lookup (samsung .ddns.me)""; dns_query; content:""samsung.ddns.me""; depth:15; nocase; endswith; fast_pattern; reference:url,cyberkov.com/hunting-libyan-scorpions/; classtype:trojan-activity; sid:2023259; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_22, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2019_09_28;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns_query; content:""epochatimes.com""; depth:15; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024478; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2019_09_28;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Client Check-in (socket created)""; flow:established,to_server; dsize:5; content:""|01 00 00 00 98|""; flowbits:isset,ET.NetwireRAT.Client; reference:md5,b0e58a8f45a3e45fd7ee2b4cc20474b3; classtype:command-and-control; sid:2028918; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_10_29, deployment Perimeter, malware_family Netwire_RAT, performance_impact Moderate, signature_severity Major, updated_at 2019_10_29;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Libyan Scorpions Adwind DNS Lookup (collge .myq-see.com)""; dns.query; content:""collge.myq-see.com""; depth:18; nocase; endswith; fast_pattern; reference:url,cyberkov.com/hunting-libyan-scorpions/; classtype:trojan-activity; sid:2023257; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_22, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Libyan Scorpions Adwind DNS Lookup (sara2011 .no-ip.biz)""; dns.query; content:""sara2011.no-ip.biz""; depth:18; nocase; endswith; fast_pattern; reference:url,cyberkov.com/hunting-libyan-scorpions/; classtype:trojan-activity; sid:2023258; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_22, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Libyan Scorpions Netwire RAT DNS Lookup (wininit .myq-see.com)""; dns.query; content:""wininit.myq-see.com""; depth:19; nocase; endswith; fast_pattern; reference:url,cyberkov.com/hunting-libyan-scorpions/; classtype:trojan-activity; sid:2023260; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_09_22, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""bowenpres.com""; depth:13; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024472; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""bowenpress.net""; depth:14; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024473; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""bowenpress.org""; depth:14; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024474; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""bowenpross.com""; depth:14; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024475; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""datalink.one""; depth:12; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024476; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""secuerserver.com""; depth:16; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024477; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE CDT Credphish/Netwire Campaign DNS Lookup""; dns.query; content:""vnews.hk""; depth:8; nocase; endswith; fast_pattern; reference:url,citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites; classtype:trojan-activity; sid:2024479; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_07_18, deployment Perimeter, performance_impact Moderate, signature_severity Major, updated_at 2020_09_17;)"
NETWIRE,Malware,APT33,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE W32.Netwire Connectivity Check""; flow:to_server,established; urilen:1; http.method; content:""GET""; http.user_agent; content:""Mozilla/4.0 (Windows NT 6.1|3b| WOW64|3b| Trident/7.0|3b| rv|3a|11.0) like Gecko""; endswith; http.host; content:""checkip.dyndns.org""; endswith; fast_pattern; http.header_names; content:!""Referer|0d 0a|""; reference:url,malpedia.caad.fkie.fraunhofer.de/details/win.netwire; classtype:trojan-activity; sid:2034089; rev:1; metadata:attack_target Client_Endpoint, created_at 2021_10_01, deployment Perimeter, signature_severity Major, updated_at 2021_10_01, reviewed_at 2023_08_22;)"
NETWIRE,Malware,APT33,"alert tcp $EXTERNAL_NET !5665 -> $HOME_NET any (msg:""ET MALWARE Possible Netwire RAT Client HeartBeat C2""; flow:established,to_client; flowbits:isset,ET.Netwire.HB; dsize:5; content:""|01 00 00 00|""; depth:4; pcre:""/^[\x01-\x4c]$/R""; threshold: type threshold, track by_src, count 3, seconds 60; reference:md5,154a2366cd3e39e8625f5f737f9da8f1; reference:md5,e01c79d227c6315150f7ff0afe40db4c; classtype:command-and-control; sid:2018283; rev:8; metadata:created_at 2014_03_14, updated_at 2021_10_08;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Check-in (set)""; flow:established,to_server; stream_size:server,<,5; dsize:69; content:""|41 00 00 00 03|""; depth:5; flowbits:set,ET.NetwireRAT.Client; flowbits:noalert; reference:url,www.circl.lu/pub/tr-23/; reference:url,unit42.paloaltonetworks.com/new-release-decrypting-netwire-c2-traffic/; classtype:trojan-activity; sid:2018426; rev:3; metadata:attack_target Client_Endpoint, created_at 2014_04_28, deployment Perimeter, updated_at 2022_08_09, reviewed_at 2024_03_06;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Check-in (set)""; flow:established,to_server; stream_size:server,<,5; dsize:69; content:""|41 00 00 00 99|""; depth:5; flowbits:set,ET.NetwireRAT.Client; flowbits:noalert; reference:url,www.circl.lu/pub/tr-23/; reference:md5,3c4a93154378e17e71830ff164bb54c4; reference:url,unit42.paloaltonetworks.com/new-release-decrypting-netwire-c2-traffic/; classtype:trojan-activity; sid:2029477; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_07_16, deployment Perimeter, signature_severity Major, tag Netwire, updated_at 2022_08_09;)"
NETWIRE,Malware,APT33,"alert tcp $EXTERNAL_NET ![22,23,25,80,139,443,445] -> $HOME_NET any (msg:""ET MALWARE Netwire RAT Check-in""; flow:established,to_client; stream_size:server,<,72; dsize:69; content:""|41 00 00 00 05|""; depth:5; flowbits:isset,ET.NetwireRAT.Client; reference:url,www.circl.lu/pub/tr-23/; reference:url,unit42.paloaltonetworks.com/new-release-decrypting-netwire-c2-traffic/; classtype:trojan-activity; sid:2018427; rev:6; metadata:attack_target Client_Endpoint, created_at 2014_04_28, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2022_08_09, reviewed_at 2024_03_06;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Netwire RAT Check-in 2""; flow:established,to_server; stream_size:server,<,5; dsize:69; content:""|41 00 00 00 83|""; depth:5; flowbits:set,ET.NetwireRAT.Client; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:2025035; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_29, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2022_08_10;)"
NETWIRE,Malware,APT33,"alert tcp $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Netwire RAT Check-in 2""; flow:established,to_client; stream_size:server,<,72; dsize:69; content:""|41 00 00 00 85|""; depth:5; flowbits:isset,ET.NetwireRAT.Client; reference:url,www.circl.lu/pub/tr-23/; classtype:trojan-activity; sid:2025036; rev:2; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_29, deployment Perimeter, malware_family Netwire_RAT, signature_severity Major, updated_at 2022_08_10;)"
NETWIRE,Malware,APT33,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE ELF/MachO.Netwire Connectivity Check""; flow:established,to_server; urilen:1; http.method; content:""GET""; http.user_agent; content:""Mozilla/5.0 (Windows NT 6.3|3b| WOW64|3b| Trident/7.0|3b| rv|3a|11.0) like Gecko""; endswith; http.host; content:""checkip.dyndns.org""; endswith; fast_pattern; http.header_names; content:!""Referer|0d 0a|""; reference:url,malpedia.caad.fkie.fraunhofer.de/details/win.netwire; classtype:trojan-activity; sid:2034088; rev:2; metadata:attack_target Client_Endpoint, created_at 2021_10_01, deployment Perimeter, signature_severity Major, updated_at 2023_04_17;)"
NETWIRE,Malware,APT33,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible Netwire RAT Client HeartBeat C1 (no alert)""; flow:established,to_server; dsize:5; content:""|01 00 00 00|""; depth:4; flowbits:set,ET.Netwire.HB; flowbits:noalert; reference:md5,154a2366cd3e39e8625f5f737f9da8f1; reference:md5,9475f91a426ac45d1f074373034cbea6; classtype:trojan-activity; sid:2018281; rev:5; metadata:created_at 2014_03_14, performance_impact Significant, updated_at 2024_04_18;)"
NETWIRE,Malware,APT33,"alert tcp $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Possible Netwire RAT Client HeartBeat S1 (no alert)""; flow:established,from_server; dsize:5; content:""|01 00 00 00 01|""; flowbits:isset,ET.Netwire.HB; flowbits:isnotset,ET.Netwire.HB.2; flowbits:unset,ET.Netwire.HB; flowbits:set,ET.Netwire.HB.2; flowbits:noalert; reference:md5,154a2366cd3e39e8625f5f737f9da8f1; reference:md5,9475f91a426ac45d1f074373034cbea6; classtype:trojan-activity; sid:2018282; rev:5; metadata:created_at 2014_03_14, updated_at 2024_04_26;)"
TURNEDUP,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE DNS Query For TURNEDUP.Backdoor CnC (chromup)""; dns.query; content:""chromup.com""; depth:11; fast_pattern; endswith; nocase; reference:url,www.fireeye.com/blog/threat-research/2017/09/apt33-insights-into-iranian-cyber-espionage.html; classtype:command-and-control; sid:2024730; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_09_20, deployment Perimeter, malware_family TURNEDUP, malware_family StoneDrill, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
TURNEDUP,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE DNS Query For TURNEDUP.Backdoor CnC (securityupdated)""; dns.query; content:""securityupdated.com""; depth:19; fast_pattern; endswith; nocase; reference:url,www.fireeye.com/blog/threat-research/2017/09/apt33-insights-into-iranian-cyber-espionage.html; reference:url,go.recordedfuture.com/hubfs/reports/cta-2019-0626.pdf; classtype:command-and-control; sid:2024731; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_09_20, deployment Perimeter, malware_family TURNEDUP, malware_family StoneDrill, performance_impact Low, signature_severity Major, updated_at 2022_11_22;)"
TURNEDUP,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE DNS Query For TURNEDUP.Backdoor / NanoCore CnC (microsoftupdated)""; dns.query; content:""microsoftupdated.net""; depth:20; fast_pattern; endswith; nocase; reference:url,www.fireeye.com/blog/threat-research/2017/09/apt33-insights-into-iranian-cyber-espionage.html; classtype:command-and-control; sid:2024733; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_09_20, deployment Perimeter, malware_family TURNEDUP, malware_family StoneDrill, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
TURNEDUP,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE DNS Query For TURNEDUP.Backdoor CnC (syn.broadcaster)""; dns.query; content:""syn.broadcaster.rocks""; depth:21; fast_pattern; endswith; nocase; reference:url,www.fireeye.com/blog/threat-research/2017/09/apt33-insights-into-iranian-cyber-espionage.html; classtype:command-and-control; sid:2024734; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_09_20, deployment Perimeter, malware_family TURNEDUP, malware_family StoneDrill, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
TURNEDUP,Malware,APT33,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE DNS Query For TURNEDUP.Backdoor CnC (googlmail)""; threshold: type both, track by_src, count 1, seconds 5; dns.query; content:""googlmail.net""; depth:13; fast_pattern; endswith; nocase; reference:url,www.fireeye.com/blog/threat-research/2017/09/apt33-insights-into-iranian-cyber-espionage.html; classtype:command-and-control; sid:2024732; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_09_20, deployment Perimeter, malware_family TURNEDUP, malware_family StoneDrill, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
DNSPIONAGE,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT DNSpionage/Karkoff CnC Domain in DNS Lookup""; dns.query; content:""kuternull.com""; nocase; endswith; reference:url,blog.talosintelligence.com/2019/04/dnspionage-brings-out-karkoff.html; classtype:targeted-activity; sid:2027281; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_04_24, deployment Perimeter, malware_family Karkoff, performance_impact Low, signature_severity Major, tag APT34, updated_at 2020_09_17;)"
DNSPIONAGE,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT DNSpionage/Karkoff CnC Domain in DNS Lookup""; dns.query; content:""rimrun.com""; nocase; endswith; reference:url,blog.talosintelligence.com/2019/04/dnspionage-brings-out-karkoff.html; classtype:targeted-activity; sid:2027282; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_04_24, deployment Perimeter, malware_family Karkoff, performance_impact Low, signature_severity Major, tag APT34, updated_at 2020_09_17;)"
DNSPIONAGE,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT DNSpionage/Karkoff CnC Domain in DNS Lookup""; threshold: type limit, count 1, track by_src, seconds 120; dns.query; content:""coldfart.com""; nocase; endswith; reference:url,blog.talosintelligence.com/2019/04/dnspionage-brings-out-karkoff.html; classtype:targeted-activity; sid:2027280; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_04_24, deployment Perimeter, malware_family Karkoff, performance_impact Low, signature_severity Major, tag APT34, updated_at 2020_09_17;)"
END POINT HIJACK,Malware,APT34,"alert tls $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Observed Turla/APT34 CnC Domain Domain (dubaiexpo2020 .cf in TLS SNI)""; flow:established,to_server; tls.sni; content:""dubaiexpo2020.cf""; endswith; reference:md5,4079500faa93e32a2622e1593ad94738; classtype:targeted-activity; sid:2027669; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_07_03, deployment Perimeter, malware_family Turla, malware_family APT34, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
END POINT HIJACK,Malware,APT34,"alert tls $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Observed Turla/APT34 CnC Domain Domain (dubaiexpo2020 .cf in TLS SNI)""; flow:established,to_server; tls.sni; content:""dubaiexpo2020.cf""; endswith; reference:md5,4079500faa93e32a2622e1593ad94738; classtype:targeted-activity; sid:2027669; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_07_03, deployment Perimeter, malware_family Turla, malware_family APT34, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
END POINT HIJACK,Malware,APT34,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Observed Malicious SSL Cert (Turla/APT34 CnC Domain)""; flow:established,to_client; tls.cert_subject; content:""CN=microsoft.updatemeltdownkb7234.com""; nocase; endswith; reference:md5,2a8672b0fd29dc3b6f49935691b648bc; classtype:domain-c2; sid:2027670; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_and_Server, created_at 2019_07_03, deployment Perimeter, malware_family Turla, malware_family APT34, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2020_09_17, mitre_tactic_id TA0042, mitre_tactic_name Resource_Development, mitre_technique_id T1587, mitre_technique_name Develop_Capabilities;)"
END POINT HIJACK,Malware,APT34,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Observed Malicious SSL Cert (Turla/APT34 CnC Domain)""; flow:established,to_client; tls.cert_subject; content:""CN=microsoft.updatemeltdownkb7234.com""; nocase; endswith; reference:md5,2a8672b0fd29dc3b6f49935691b648bc; classtype:domain-c2; sid:2027670; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_and_Server, created_at 2019_07_03, deployment Perimeter, malware_family Turla, malware_family APT34, performance_impact Low, signature_severity Major, tag SSL_Malicious_Cert, updated_at 2020_09_17, mitre_tactic_id TA0042, mitre_tactic_name Resource_Development, mitre_technique_id T1587, mitre_technique_name Develop_Capabilities;)"
END POINT HIJACK,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT34 Related DNS Tunneling Activity""; dns.query; pcre:""/^[a-z0-9]{32}/""; content:"".dnsstatus.org""; endswith; threshold: type both, track by_src, count 3, seconds 5; reference:md5,e2919dea773eb0796e46e126dbce17b1; reference:url,twitter.com/360CoreSec/status/1408348476660797440; classtype:trojan-activity; sid:2033084; rev:2; metadata:attack_target Client_Endpoint, created_at 2021_06_03, deployment Perimeter, performance_impact Low, signature_severity Major, updated_at 2021_06_03;)"
END POINT HIJACK,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE TA452 Related Domain in DNS Lookup""; dns.query; dotprefix; content:"".joexpediagroup.com""; nocase; endswith; reference:url,blog.malwarebytes.com/threat-intelligence/2022/05/apt34-targets-jordan-government-using-new-saitama-backdoor/; classtype:domain-c2; sid:2036557; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_05_02, deployment Perimeter, malware_family APT34, malware_family TA452, signature_severity Major, updated_at 2022_05_02;)"
END POINT HIJACK,Malware,APT34,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE TA452 Related Domain in DNS Lookup""; dns.query; dotprefix; content:"".joexpediagroup.com""; nocase; endswith; reference:url,blog.malwarebytes.com/threat-intelligence/2022/05/apt34-targets-jordan-government-using-new-saitama-backdoor/; classtype:domain-c2; sid:2036557; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_05_02, deployment Perimeter, malware_family APT34, malware_family TA452, signature_severity Major, updated_at 2022_05_02;)"
